0	1	1.56104113e-01
1	2	1.16876049e-01
2	3	1.41079007e-01
3	4	1.39429296e-01
4	5	2.17377071e-01
5	6	8.81704131e-02
5	7	7.98427312e-02
4	8	1.95551639e-01
8	9	1.12529352e-01
8	10	9.09751507e-02
3	11	1.04365429e-01
11	12	1.75455028e-01
12	13	1.89183414e-01
12	14	1.09676908e-01
11	15	1.46913870e-01
15	16	1.47368643e-01
15	17	7.72638229e-02
2	18	1.09673408e-01
18	19	2.05700184e-01
19	20	1.66962066e-01
20	21	1.93047273e-01
20	22	1.61241843e-01
19	23	1.28842649e-01
23	24	2.00129425e-01
23	25	9.38787544e-02
18	26	1.42322917e-01
26	27	1.42553990e-01
27	28	1.42138969e-01
27	29	8.36275810e-02
26	30	1.10229434e-01
30	31	1.32818722e-01
30	32	8.48348464e-02
1	33	8.96038602e-02
33	34	1.52287933e-01
34	35	1.56959360e-01
35	36	1.89860035e-01
36	37	1.40830426e-01
36	38	1.20777754e-01
35	39	7.70944347e-02
39	40	2.17003015e-01
39	41	1.60468652e-01
34	42	1.31799974e-01
42	43	1.95692729e-01
43	44	1.24861818e-01
43	45	1.15637346e-01
42	46	1.40840543e-01
46	47	1.83334656e-01
46	48	1.40350326e-01
33	49	1.32152220e-01
49	50	1.86021101e-01
50	51	1.96929901e-01
51	52	1.63064254e-01
51	53	1.55611936e-01
50	54	1.47324974e-01
54	55	1.03028683e-01
54	56	9.79202729e-02
49	57	1.14954297e-01
57	58	2.27697942e-01
58	59	1.06806879e-01
58	60	8.39989668e-02
57	61	9.49366032e-02
61	62	1.82389251e-01
61	63	1.44828921e-01
0	64	1.19651326e-01
64	65	1.49635779e-01
65	66	1.45264193e-01
66	67	1.91239966e-01
67	68	1.21082545e-01
67	69	9.47545868e-02
66	70	1.87178334e-01
70	71	1.63241111e-01
70	72	1.03913348e-01
65	73	1.22879173e-01
73	74	1.73368920e-01
74	75	1.23383358e-01
74	76	1.00222125e-01
73	77	1.44792163e-01
77	78	1.45885285e-01
77	79	1.08284964e-01
64	80	1.17979314e-01
80	81	2.11002047e-01
81	82	1.63682824e-01
82	83	1.33448814e-01
82	84	1.23656228e-01
81	85	1.44745658e-01
85	86	1.59031504e-01
85	87	1.19652668e-01
80	88	1.83708746e-01
88	89	1.45024565e-01
89	90	1.59305666e-01
89	91	9.33920093e-02
88	92	1.40556485e-01
92	93	1.31144445e-01
92	94	1.12785910e-01
0	95	7.77699267e-02
95	96	1.61757999e-01
96	97	1.92356584e-01
97	98	1.78118034e-01
98	99	1.65167987e-01
98	100	1.57890687e-01
97	101	1.32622430e-01
101	102	1.73068552e-01
101	103	1.03558506e-01
96	104	1.36620153e-01
104	105	2.04177703e-01
105	106	1.38703917e-01
105	107	1.33851296e-01
104	108	1.61442534e-01
108	109	1.13422771e-01
108	110	1.10471875e-01
95	111	1.31082566e-01
111	112	1.65253456e-01
112	113	1.80594864e-01
113	114	1.44526549e-01
113	115	9.85455888e-02
112	116	1.12627769e-01
116	117	1.32438249e-01
116	118	1.17232682e-01
111	119	1.51035241e-01
119	120	1.82710251e-01
120	121	1.18324060e-01
120	122	1.06819193e-01
119	123	1.75839817e-01
123	124	1.70433256e-01
123	125	2.86155141e-02
